51,1246,132,1247,,,,0,0,0,0,0,0,8/28/2006 8:08:29,0,8/29/2006 14:54:41,0,2,1,1,322
52,1357,133,0,,,,0,0,0,0,0,0,8/28/2006 8:13:54,0,8/29/2006 14:54:41,0,2,1,1,322
53,1246,133,1247,,,,0,0,0,0,0,0,8/28/2006 8:14:08,0,8/29/2006 14:54:41,0,2,1,1,322
54,1432,0,1458,,"importPackage(Packages.com.osframework.appclient.services);
importPackage(Packages.com.osframework.modellibrary.reference.common);
importPackage(Packages.com.osframework.modellibrary.reference.security);
importPackage(Packages.com.osrmt.modellibrary.reference.group);
importPackage(Packages.com.osrmt.modellibrary.issue);
importPackage(Packages.com.osrmt.appclient.services);

issues = IssueServices.getIssuesBySubmitUser(user.getUserId(), IssueTypeGroup.get(IssueTypeGroup.CHANGECONTROL));

issues;",,0,0,0,0,0,0,9/21/2006 18:11:11,0,10/9/2006 19:34:14,1,1,1,1,322
55,1433,0,0,,,,0,0,0,0,0,0,9/21/2006 18:13:25,0,9/21/2006 18:13:25,0,0,1,3,320
56,1436,0,0,,,,0,0,0,0,0,0,9/21/2006 18:13:30,0,9/21/2006 18:13:30,0,0,1,3,320
57,1438,0,0,,,,0,0,0,0,0,0,9/21/2006 18:13:34,0,9/21/2006 18:13:34,0,0,1,3,320
58,1435,0,0,,,,0,0,0,0,0,0,9/21/2006 18:17:21,0,9/21/2006 18:17:21,0,0,1,3,320
59,1437,0,0,,,,0,0,0,0,0,0,9/21/2006 18:17:24,0,9/21/2006 18:17:24,0,0,1,3,320
60,1432,0,1459,,"importPackage(Packages.com.osframework.appclient.services);
importPackage(Packages.com.osframework.modellibrary.reference.common);
importPackage(Packages.com.osframework.modellibrary.reference.security);
importPackage(Packages.com.osrmt.modellibrary.reference.group);
importPackage(Packages.com.osrmt.modellibrary.issue);
importPackage(Packages.com.osrmt.appclient.services);


criteria = new IssueCriteria();
criteria.setStatusRefId(ReferenceServices.getDisplay(ReferenceGroup.IssueStatus, ""NEW"").getRe",,0,0,0,0,0,0,9/21/2006 21:23:50,0,9/21/2006 21:23:50,0,0,1,3,322
61,1462,0,0,,,,0,0,0,0,0,0,9/22/2006 8:30:17,0,9/22/2006 8:30:17,0,0,1,3,320
62,1434,0,0,,,,0,0,0,0,0,0,9/23/2006 13:50:19,0,3/5/2007 13:36:37,0,0,1,5,320
63,1521,0,0,,,,0,0,0,0,0,0,10/1/2006 15:57:56,0,10/1/2006 15:57:56,0,0,1,3,320
64,1432,0,1554,,"importPackage(Packages.com.osframework.appclient.services);
importPackage(Packages.com.osframework.modellibrary.reference.common);
importPackage(Packages.com.osframework.modellibrary.reference.security);
importPackage(Packages.com.osrmt.modellibrary.reference.group);
importPackage(Packages.com.osrmt.modellibrary.issue);
importPackage(Packages.com.osrmt.appclient.services);


issues = IssueServices.getIssuesByAssignedGroup(user.getUserId(), IssueTypeGroup.get(IssueTypeGroup.CHANGECONTROL));

issues;",,0,0,0,0,0,0,10/8/2006 18:15:50,0,10/8/2006 18:15:50,0,0,1,3,322
65,1563,0,0,,,,0,0,0,0,0,1,10/9/2006 11:06:48,0,10/9/2006 11:06:48,0,0,1,3,320
66,1569,0,0,,,,0,0,0,0,0,0,10/9/2006 12:32:21,0,10/9/2006 12:32:21,0,0,1,3,320
67,1574,0,0,,,,0,0,0,0,0,0,10/9/2006 19:14:24,0,10/9/2006 19:14:24,0,0,1,3,320
68,1432,0,9368132,,"importPackage(Packages.com.osframework.appclient.services);
importPackage(Packages.com.osframework.modellibrary.reference.common);
importPackage(Packages.com.osframework.modellibrary.reference.security);
importPackage(Packages.com.osrmt.modellibrary.reference.group);
importPackage(Packages.com.osrmt.modellibrary.issue);
importPackage(Packages.com.osrmt.appclient.services);


criteria = new IssueCriteria();

issues = IssueServices.getIssues(criteria, IssueTypeGroup.get(IssueTypeGroup.CHANGECONTROL));

issues;",,0,0,0,0,0,0,10/9/2006 17:47:00,0,10/9/2006 17:47:00,1,1,1,1,321
69,1586,0,0,,,,0,0,0,0,0,0,10/10/2006 11:59:16,0,10/10/2006 11:59:16,0,0,1,3,320
70,5335,0,0,,,,0,0,0,0,0,1,3/6/2007 16:09:08,0,3/6/2007 16:09:08,0,0,1,5,320
71,5340,0,0,,,,0,0,0,0,0,0,3/6/2007 16:35:05,0,3/6/2007 16:35:05,0,0,1,5,320
72,5558,0,5559,,,,0,0,0,0,0,0,3/19/2007 10:23:37,0,3/19/2007 10:23:37,0,0,1,5,320
