16,18,0,5426,0,"Created By:","User who created this record",630,68,0,,0,,1,0,0,1,,,,,0,0.00,1,1,1,5/31/2006 7:15:18,0,12/20/2006 2:17:39,1,221,1,1,322
17,18,0,5427,0,"Created:","Date this record was created",629,4,0,,0,,1,0,0,1,,,,,0,0.00,1,1,1,5/31/2006 7:15:18,0,12/20/2006 2:17:39,1,222,1,1,322
18,18,0,5428,0,"Updated By:","User who last updated this record",632,69,0,,0,,1,0,0,1,,,,,0,0.00,1,1,1,5/31/2006 7:15:18,0,12/20/2006 2:17:39,1,221,1,1,322
19,18,0,5429,0,"Updated:","Date this record was last updated",631,4,0,,0,,1,0,0,1,,,,,0,0.00,1,1,1,5/31/2006 7:15:18,0,12/20/2006 2:17:39,1,221,1,1,322
20,18,0,5430,0,"Modification History:",,0,16,0,,0,,0,0,0,1,,,,,0,1.00,1,5,3,5/31/2006 7:17:14,0,12/20/2006 2:17:39,1,198,1,1,322
21,18,0,5431,0,"Goal:","Use case goal",947,1,0,,0,,0,0,0,1,,,,,0,0.00,1,5,1,5/31/2006 16:42:30,0,12/20/2006 2:17:39,1,138,1,1,322
22,18,0,5432,0,"Context:","Context of use case within the system",948,1,0,,0,,0,0,0,1,,,,,0,0.00,1,5,1,5/31/2006 16:46:49,0,12/20/2006 2:17:39,1,123,1,1,322
23,18,0,5433,0,"Precondition:","System state needed for use case to execute",949,1,0,,0,,0,0,0,1,,,,,0,0.00,1,5,1,5/31/2006 16:47:31,0,12/20/2006 2:17:39,1,107,1,1,322
24,18,0,5434,0,"Postcondition:","System state after the use case executes",950,1,0,,0,,0,0,0,1,,,,,0,0.00,1,5,1,5/31/2006 16:48:00,0,12/20/2006 2:17:39,1,90,1,1,322
25,18,0,5435,0,"Alt Flow:",,0,23,0,,0,,0,0,0,1,,,,,0,1.00,1,5,3,6/2/2006 1:01:54,0,12/20/2006 2:17:39,1,73,1,1,322
26,18,0,5436,0,"Details:","Discrete data for artifact",0,22,0,,0,,0,0,0,1,,,,,0,1.00,1,5,3,6/2/2006 1:03:48,0,12/20/2006 2:17:38,1,73,1,1,322
27,18,0,5437,0,"Category:","Artifact custom type",946,29,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,6/12/2006 11:43:31,0,12/20/2006 2:17:38,1,27,1,1,322
28,18,0,5442,0,"Custom 1 Ref",,1649,77,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 15:51:59,0,3/13/2007 15:51:59,0,0,1,5,320
29,18,0,5443,0,"Custom 2 Ref",,1650,78,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:00:36,0,3/13/2007 16:00:36,0,0,1,5,320
30,18,0,5444,0,"Custom 3 Ref",,1651,79,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:01:12,0,3/13/2007 16:01:12,0,0,1,5,320
31,18,0,5445,0,"Custom 4 Ref",,1652,80,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:01:32,0,3/13/2007 16:01:32,0,0,1,5,320
32,18,0,5446,0,"Custom Date 1",,1653,4,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:13:11,0,3/13/2007 16:13:11,0,0,1,5,320
33,18,0,5447,0,"Custom Date 2",,1654,4,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:16:33,0,3/13/2007 16:16:33,0,0,1,5,320
34,18,0,5448,0,"Custom Double 1",,1659,6,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:16:57,0,3/13/2007 16:16:57,0,0,1,5,320
35,18,0,5449,0,"Custom Int 1",,1657,5,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:17:16,0,3/13/2007 16:17:16,0,0,1,5,320
36,18,0,5450,0,"Custom Int 2",,1658,5,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:17:36,0,3/13/2007 16:17:36,0,0,1,5,320
37,18,0,5451,0,"Custom memo 1",,1655,18,0,,0,,0,0,0,1,,,,,1,1.00,1,5,3,3/13/2007 16:17:52,0,3/13/2007 16:17:52,0,0,1,5,320
38,18,0,5452,0,"Custom memo 2",,1656,18,0,,0,,0,0,0,1,,,,,1,1.00,1,5,3,3/13/2007 16:18:14,0,3/13/2007 16:18:14,0,0,1,5,320
39,18,0,5453,0,"Custom text 1",,1645,1,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:18:29,0,3/13/2007 16:18:29,0,0,1,5,320
40,18,0,5454,0,"Custom text 2",,1646,1,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:18:48,0,3/13/2007 16:18:48,0,0,1,5,320
41,18,0,5455,0,"Custom text 3",,1647,1,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:18:59,0,3/13/2007 16:18:59,0,0,1,5,320
42,18,0,5456,0,"Custom text 4",,1648,1,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:19:14,0,3/13/2007 16:19:14,0,0,1,5,320
43,18,0,5441,0,"Change Reason",,5354,1,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:35:07,0,3/13/2007 16:35:07,0,0,1,5,320
44,18,0,5438,0,"Assigned User Group",,1644,72,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:35:25,0,3/13/2007 16:35:25,0,0,1,5,320
45,18,0,5439,0,"Assigned User",,1643,71,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:36:39,0,3/13/2007 16:36:39,0,0,1,5,320
46,18,0,5457,0,"Report Outline",,5356,1,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:37:31,0,3/13/2007 16:37:31,0,0,1,5,320
47,18,0,5458,0,"Report Sequence",,5355,5,0,,0,,0,0,0,1,,,,,0,0.00,1,1,1,3/13/2007 16:38:59,0,3/13/2007 16:38:59,0,0,1,5,320
